"Date","Price","Open","High","Low","Vol.","Change.."
2021-08-18,166.78,168.78,174.46,163.01,"42.33M","-1.18%"
2021-08-17,168.78,178.02,184.3,168.07,"47.45M","-5.21%"
2021-08-16,178.05,184.62,188.74,176.64,"1.81M","-3.62%"
2021-08-15,184.73,182.79,186.39,175.68,"50.00M","1.10%"
2021-08-14,182.71,183.27,184.95,175.2,"944.59K","-0.31%"
2021-08-13,183.27,165.35,184.41,164.14,"45.52M","10.83%"
2021-08-12,165.36,170.74,179.6,160.99,"1.46M","-3.18%"
2021-08-11,170.79,165.31,176.01,164.27,"23.87M","3.30%"
2021-08-10,165.33,166.4,168.15,158.86,"23.59M","-0.67%"
2021-08-09,166.44,149.67,170.49,145.35,"23.85M","11.22%"
2021-08-08,149.65,155.98,157.5,147.3,"22.06M","-4.10%"
2021-08-07,156.06,147.88,156.3,147.13,"1.33M","5.61%"
2021-08-06,147.77,143.51,150.67,141.77,"19.45M","3.08%"
2021-08-05,143.36,142.56,145.11,136.26,"615.05K","0.54%"
2021-08-04,142.59,138.36,144.45,135.68,"18.62M","3.14%"
2021-08-03,138.25,141.39,143.19,135.87,"402.66K","-2.23%"
2021-08-02,141.41,140.35,145.82,138.94,"231.32K","0.75%"
2021-08-01,140.35,144.09,149.71,138.38,"20.14M","-3.00%"
2021-07-31,144.69,145.56,146.48,141.89,"18.53M","-0.61%"
2021-07-30,145.58,141.29,145.75,135.95,"18.93M","3.04%"
2021-07-29,141.29,140.26,142.95,136.86,"544.09K","0.99%"
2021-07-28,139.9,134.75,141.93,132.67,"728.40K","3.84%"
2021-07-27,134.73,131.11,135,127.47,"17.75M","2.77%"
2021-07-26,131.09,127.71,140.32,126.98,"19.30M","2.75%"
2021-07-25,127.59,125.89,127.96,123.78,"120.65K","1.64%"
2021-07-24,125.53,124.15,127.4,123.84,"15.64M","1.04%"
2021-07-23,124.24,120.72,124.62,117.07,"15.75M","2.91%"
2021-07-22,120.72,117.69,121.99,115.68,"15.73M","2.64%"
2021-07-21,117.61,107.25,119.16,105.16,"15.92M","9.64%"
2021-07-20,107.27,113.1,115.02,104.05,"766.19K","-5.15%"
2021-07-19,113.1,119.16,120.68,111.86,"16.46M","-5.10%"
2021-07-18,119.17,119.87,124.02,116.41,"15.75M","-0.58%"
2021-07-17,119.87,120.59,122.82,117.7,"608.60K","-0.60%"
2021-07-16,120.59,125.65,127.79,120.43,"16.88M","-4.02%"
2021-07-15,125.64,131.06,133.08,122.07,"17.13M","-4.13%"
2021-07-14,131.06,131.42,132.39,124.07,"17.68M","-0.27%"
2021-07-13,131.41,133.39,134.59,129.54,"17.68M","-1.51%"
2021-07-12,133.42,134.16,139.68,132.01,"18.63M","-0.55%"
2021-07-11,134.16,133.99,136.42,132.09,"162.24K","0.13%"
2021-07-10,133.98,134.54,136.7,130.51,"17.88M","-0.41%"
2021-07-09,134.54,130.53,135.73,127.8,"15.99M","3.07%"
2021-07-08,130.53,137.4,137.7,127.9,"13.56M","-4.99%"
2021-07-07,137.39,138.91,142.91,136.96,"13.82M","-1.10%"
2021-07-06,138.91,137.7,142.67,135.7,"13.31M","0.85%"
2021-07-05,137.74,144.92,144.96,134.12,"13.11M","-4.94%"
2021-07-04,144.9,140.01,148.06,138.95,"13.76M","3.50%"
2021-07-03,140.01,136.84,141.23,134.66,"12.01M","2.32%"
2021-07-02,136.84,137.16,138.9,130.66,"12.49M","-0.23%"
2021-07-01,137.16,144.15,144.27,134.31,"2.24M","-4.85%"
2021-06-30,144.15,143.66,146.84,136.25,"11.42M","0.34%"
2021-06-29,143.66,137.68,149.13,137.28,"897.75K","4.43%"
2021-06-28,137.57,132.56,139.49,130.01,"14.53M","3.84%"
2021-06-27,132.48,126.82,132.62,124.71,"14.12M","4.47%"
2021-06-26,126.81,125.17,129.36,118.78,"12.97M","1.28%"
2021-06-25,125.21,134.55,138.38,124.37,"14.51M","-6.94%"
2021-06-24,134.55,128.97,137.14,123.75,"14.14M","4.33%"
2021-06-23,128.97,119.66,133.6,115.59,"13.81M","7.87%"
2021-06-22,119.56,124.52,132.88,105.12,"16.18M","-4.16%"
2021-06-21,124.74,154.86,155.42,124.07,"15.67M","-19.42%"
2021-06-20,154.8,152.6,156.11,143.83,"15.35M","1.46%"
2021-06-19,152.57,156.01,160.7,152.47,"15.19M","-2.20%"
2021-06-18,156,167.15,167.32,151.67,"510.79K","-6.60%"
2021-06-17,167.02,166.56,173.37,163,"16.68M","0.28%"
2021-06-16,166.56,175.11,177.19,164.62,"18.48M","-4.95%"
2021-06-15,175.22,179.86,181.11,172.33,"20.00M","-2.60%"
2021-06-14,179.89,170.89,179.99,166.41,"19.32M","5.30%"
2021-06-13,170.84,161.7,171.58,156.62,"18.04M","5.70%"
2021-06-12,161.63,162.85,164.2,154.25,"18.43M","-0.74%"
2021-06-11,162.83,168.02,173.75,160.62,"16.76M","-3.09%"
2021-06-10,168.02,172.47,174.27,162.26,"23.17M","-2.51%"
2021-06-09,172.36,160.65,173.05,152.49,"26.91M","7.30%"
2021-06-08,160.63,161.95,164.33,145.86,"2.82M","-0.81%"
2021-06-07,161.94,176.32,182.21,160.37,"29.15M","-8.14%"
2021-06-06,176.29,172.99,179.83,172.36,"29.28M","1.91%"
2021-06-05,172.99,178.61,185.4,167.8,"29.03M","-3.15%"
2021-06-04,178.61,192.95,193.74,169.49,"28.10M","-7.43%"
2021-06-03,192.95,187.21,197.6,182.24,"1.08M","3.06%"
2021-06-02,187.22,182.93,191.27,178.43,"30.57M","2.35%"
2021-06-01,182.93,188.06,193.12,176.02,"27.63M","-2.78%"
2021-05-31,188.17,170.47,188.36,163.67,"27.31M","10.36%"
2021-05-30,170.5,163.89,180.81,155.27,"26.06M","4.28%"
2021-05-29,163.5,177.33,188.46,157.84,"26.59M","-7.78%"
2021-05-28,177.3,193.63,198.77,165.64,"24.24M","-8.26%"
2021-05-27,193.26,198.9,208.58,180.56,"29.85M","-2.78%"
2021-05-26,198.79,183.81,203.9,179.82,"28.17M","8.15%"
2021-05-25,183.8,184.12,194.32,167.72,"28.10M","-0.22%"
2021-05-24,184.21,142.55,184.32,139.76,"4.19M","29.23%"
2021-05-23,142.55,169.43,176.24,118.47,"35.86M","-15.86%"
2021-05-22,169.42,179.92,184.37,162.31,"101.97M","-5.92%"
2021-05-21,180.07,211.77,218.6,156.73,"169.66M","-14.97%"
2021-05-20,211.77,186.39,224.67,166.7,"4.27M","13.31%"
2021-05-19,186.9,294.22,300.24,145.88,"189.18M","-36.51%"
2021-05-18,294.39,281.43,317.71,279,"254.45M","4.67%"
2021-05-17,281.26,296.31,296.31,262.36,"225.05M","-5.04%"
2021-05-16,296.2,299.78,323.78,279.88,"258.54M","-1.10%"
2021-05-15,299.5,326.36,331.68,296.97,"262.08M","-8.19%"
2021-05-14,326.21,317.71,338.83,308.45,"287.96M","2.74%"
2021-05-13,317.51,312.56,332.49,291.62,"258.38M","5.02%"
2021-05-12,302.33,377.38,393.94,302.33,"2.52M","-19.88%"
2021-05-11,377.37,359.18,379.48,345.2,"333.25M","5.09%"
2021-05-10,359.11,387.81,412.8,335.18,"356.90M","-7.16%"
2021-05-09,386.82,347.13,388.96,334.67,"2.29M","11.47%"
2021-05-08,347.03,345.2,356.51,334.24,"325.56M","0.43%"
2021-05-07,345.54,353.38,372.26,333.89,"329.82M","-2.22%"
2021-05-06,353.38,356.14,364.76,318.99,"2.75M","-0.72%"
2021-05-05,355.96,311.61,359.57,311.61,"321.62M","16.58%"
2021-05-04,305.33,294.54,324.33,271.93,"264.49M","3.70%"
2021-05-03,294.43,268.84,299.55,268.6,"264.37M","9.51%"
2021-05-02,268.86,276.76,277.4,264.91,"250.31M","-2.85%"
2021-05-01,276.75,271.15,278.47,266.02,"255.01M","2.09%"
2021-04-30,271.08,255.41,273.43,252.69,"243.16M","6.15%"
2021-04-29,255.38,258.5,262.62,248.83,"3.13M","-1.31%"
2021-04-28,258.76,259.73,266.42,248.21,"227.60M","-0.41%"
2021-04-27,259.83,247.5,263.07,243.84,"236.85M","4.99%"
2021-04-26,247.49,223.92,248.12,221.45,"228.04M","10.70%"
2021-04-25,223.57,224.94,235.34,211.33,"928.52K","-0.72%"
2021-04-24,225.2,241.43,241.43,220.65,"212.21M","-6.71%"
2021-04-23,241.4,253,257.11,207.38,"206.15M","-4.58%"
2021-04-22,253,257.64,289.45,239.9,"243.18M","-1.89%"
2021-04-21,257.87,260.55,276.49,250.91,"240.64M","-1.19%"
2021-04-20,260.98,261.21,272.54,234.72,"234.92M","-0.13%"
2021-04-19,261.31,273.48,281.52,250.55,"246.69M","-4.49%"
2021-04-18,273.6,301.08,304.46,231.87,"236.97M","-9.08%"
2021-04-17,300.93,308.27,335.27,298.31,"4.40M","-2.35%"
2021-04-16,308.17,285.7,316.19,265.89,"257.36M","7.85%"
2021-04-15,285.75,278.89,290.53,266.23,"4.83M","2.64%"
2021-04-14,278.41,267.4,282.93,255.64,"250.63M","4.21%"
2021-04-13,267.17,244.45,273.22,244.44,"2.82M","9.20%"
2021-04-12,244.66,252.46,258.89,240.17,"249.40M","-3.06%"
2021-04-11,252.37,256.27,263.42,245.03,"6.32M","-1.52%"
2021-04-10,256.27,220.83,256.37,219.22,"242.78M","16.02%"
2021-04-09,220.88,226.35,228.8,218.96,"229.64M","-2.47%"
2021-04-08,226.48,219.1,228.11,217.02,"231.31M","3.43%"
2021-04-07,218.97,236.69,242.83,211,"238.65M","-7.54%"
2021-04-06,236.83,221.47,244.51,213.21,"243.94M","6.94%"
2021-04-05,221.46,202.28,225.16,198.23,"229.15M","9.47%"
2021-04-04,202.29,195.21,204.66,192.37,"204.40M","3.62%"
2021-04-03,195.23,211.64,217.66,194.98,"225.94M","-7.84%"
2021-04-02,211.84,202.34,213.74,200.83,"942.91K","4.69%"
2021-04-01,202.35,196.67,204.67,194.24,"201.89M","2.89%"
2021-03-31,196.66,195.78,198.9,187.05,"191.48M","0.45%"
2021-03-30,195.77,193.74,199.93,190.3,"174.96M","1.04%"
2021-03-29,193.76,184.23,197.5,182.45,"188.05M","5.17%"
2021-03-28,184.24,184.08,187.27,180.07,"177.86M","0.10%"
2021-03-27,184.06,183.46,186.07,177.82,"176.09M","0.36%"
2021-03-26,183.4,171.55,183.78,171.49,"166.74M","6.84%"
2021-03-25,171.66,176.17,178.32,167.92,"154.08M","-2.58%"
2021-03-24,176.2,185.86,196.91,172.39,"181.91M","-5.37%"
2021-03-23,186.19,185.55,189.31,181.26,"638.93K","0.30%"
2021-03-22,185.64,195.32,198.72,184.68,"188.33M","-4.99%"
2021-03-21,195.38,200.08,201.8,192.14,"188.01M","-2.31%"
2021-03-20,199.99,199.99,206.1,198.91,"196.51M","-0.14%"
2021-03-19,200.28,199.74,204.97,195.85,"177.88K","0.27%"
2021-03-18,199.73,205.93,208.18,199.34,"989.87K","-3.09%"
2021-03-17,206.11,201.66,206.74,194.47,"176.18M","2.19%"
2021-03-16,201.7,200.5,205.04,191.63,"128.92M","0.62%"
2021-03-15,200.46,214.23,222.54,197.66,"132.91M","-6.43%"
2021-03-14,214.23,226.04,228.04,214.23,"1.67M","-5.30%"
2021-03-13,226.21,220.61,230.09,213.28,"205.69M","2.54%"
2021-03-12,220.61,201.35,224.22,198.59,"2.08M","9.58%"
2021-03-11,201.33,200.11,203.39,191.11,"169.26M","0.60%"
2021-03-10,200.13,203.73,207.86,191.63,"183.88M","-1.78%"
2021-03-09,203.75,191.78,204.89,189.31,"162.66M","6.34%"
2021-03-08,191.6,190.76,195.22,179.61,"1.14M","0.44%"
2021-03-07,190.76,182.84,192.1,182.23,"146.54M","4.34%"
2021-03-06,182.82,180.14,184.54,174.77,"146.26M","1.48%"
2021-03-05,180.14,180.67,183.54,168.67,"153.39M","-0.29%"
2021-03-04,180.66,187.68,194.4,177.06,"173.56M","-3.81%"
2021-03-03,187.81,179.06,196.1,176.96,"163.81M","5.32%"
2021-03-02,178.32,175.85,185.1,170.76,"1.12M","1.33%"
2021-03-01,175.98,165.15,176.5,163.37,"141.79M","6.58%"
2021-02-28,165.12,171.85,172.84,153.95,"170.19M","-3.93%"
2021-02-27,171.87,170.3,180.34,167.12,"161.69M","1.09%"
2021-02-26,170.02,179.24,182.62,162.87,"2.18M","-5.29%"
2021-02-25,179.51,181.53,205.05,175.18,"204.30M","-1.10%"
2021-02-24,181.5,177.59,189.39,169.29,"199.81M","2.23%"
2021-02-23,177.54,208.06,208.67,157.99,"1.40M","-14.66%"
2021-02-22,208.04,227.16,227.3,178.79,"212.94M","-8.44%"
2021-02-21,227.22,226.83,233.58,220.21,"198.55M","-0.12%"
2021-02-20,227.5,236.39,247.07,214.53,"1.47M","-3.88%"
2021-02-19,236.69,226.67,241.66,220.34,"192.82M","4.46%"
2021-02-18,226.58,237.35,238.94,220.79,"200.40M","-4.42%"
2021-02-17,237.07,210.47,237.44,203.62,"214.05M","12.68%"
2021-02-16,210.39,207.71,221.91,200.15,"208.17M","1.29%"
2021-02-15,207.71,213.65,219.82,185.65,"221.53M","-2.75%"
2021-02-14,213.59,226.01,230.45,208.42,"217.96M","-5.47%"
2021-02-13,225.94,196.59,228.82,191.73,"236.46M","15.05%"
2021-02-12,196.38,183.6,199.51,176.85,"168.15M","6.87%"
2021-02-11,183.76,181.65,193.36,175.92,"164.63M","1.21%"
2021-02-10,181.55,181.51,195.08,170.02,"200.54M","0.06%"
2021-02-09,181.44,167.28,184.28,164.4,"160.46M","8.42%"
2021-02-08,167.35,150.73,169.28,147.86,"136.40M","11.03%"
2021-02-07,150.73,155.57,157.22,145.27,"130.21M","-3.00%"
2021-02-06,155.39,155.06,164.03,149.98,"142.45M","0.24%"
2021-02-05,155.03,143.71,156.87,143.68,"121.13M","7.87%"
2021-02-04,143.71,155.93,158.21,142.98,"128.83M","-7.84%"
2021-02-03,155.94,141.97,156.11,141.97,"132.28M","9.88%"
2021-02-02,141.92,131.99,145.87,131.91,"122.30M","7.47%"
2021-02-01,132.05,129.4,136.55,126,"109.98M","2.05%"
2021-01-31,129.4,133.38,134.89,125.7,"105.17M","-2.96%"
2021-01-30,133.35,134.67,136.23,128.03,"108.48M","-0.98%"
2021-01-29,134.67,133.26,145.42,131.06,"140.22M","1.09%"
2021-01-28,133.22,122.44,135.8,120.93,"113.51M","8.80%"
2021-01-27,122.44,134.68,134.91,118.29,"109.78M","-9.11%"
2021-01-26,134.71,137.14,139.71,128.37,"85.25M","-1.75%"
2021-01-25,137.11,141.01,147.61,136.65,"90.83M","-2.74%"
2021-01-24,140.97,137.65,142.62,133.81,"80.37M","2.42%"
2021-01-23,137.64,137.66,143.46,135.08,"114.54M","-0.13%"
2021-01-22,137.82,129.77,141.81,122.88,"350.07M","6.39%"
2021-01-21,129.54,149.72,150.22,125.72,"382.38M","-13.47%"
2021-01-20,149.71,151.87,156.13,138.47,"384.74M","-1.44%"
2021-01-19,151.89,152.03,166.05,150.25,"365.45M","-0.04%"
2021-01-18,151.95,142.88,154.9,138.54,"316.05M","6.35%"
2021-01-17,142.88,143.54,146.95,136.37,"325.28M","-0.45%"
2021-01-16,143.53,143.77,152.56,139.4,"344.24M","-0.17%"
2021-01-15,143.77,152.55,155.62,130.56,"387.07M","-5.79%"
2021-01-14,152.61,147.38,156.86,143.74,"334.66M","3.58%"
2021-01-13,147.34,133.42,148.42,126,"356.74M","10.46%"
2021-01-12,133.39,138.89,146.73,128.19,"468.78M","-4.01%"
2021-01-11,138.97,170.2,170.55,112.9,"705.72M","-18.33%"
2021-01-10,170.16,177.19,185.67,162.1,"453.61M","-3.96%"
2021-01-09,177.18,172.23,178.7,163.39,"393.49M","2.91%"
2021-01-08,172.17,169.38,181.85,150.06,"514.38M","1.56%"
2021-01-07,169.53,168.88,181.04,162.2,"423.00M","0.45%"
2021-01-06,168.76,158.56,169.64,155.04,"366.22M","6.52%"
2021-01-05,158.43,155.46,162.55,146.54,"383.44M","1.87%"
2021-01-04,155.52,161.31,173.63,140,"519.23M","-3.50%"
2021-01-03,161.15,136.93,164.4,135.4,"394.35M","17.82%"
2021-01-02,136.78,126.23,140.65,123.15,"283.31M","8.30%"
2021-01-01,126.3,124.16,133.92,122.94,"257.82M","1.72%"
2020-12-31,124.16,130.09,130.34,122,"232.21M","-4.52%"
2020-12-30,130.04,128.8,133,122.96,"275.55M","1.00%"
2020-12-29,128.75,129.83,130.91,120.06,"288.18M","-0.82%"
2020-12-28,129.82,127.88,137.21,126.46,"311.09M","1.57%"
2020-12-27,127.81,129.66,139.41,122.45,"367.21M","-1.39%"
2020-12-26,129.62,127.61,135.13,125.07,"314.65M","1.55%"
2020-12-25,127.64,111.28,128.52,108.35,"283.85M","14.69%"
2020-12-24,111.29,102.37,112.32,98.71,"286.68M","8.59%"
2020-12-23,102.49,114.31,117.16,95.36,"333.88M","-10.45%"
2020-12-22,114.45,104.43,114.54,98.5,"288.42M","9.61%"
2020-12-21,104.41,114.6,118.54,101,"293.55M","-8.91%"
2020-12-20,114.63,119.87,123.15,110.06,"280.20M","-4.35%"
2020-12-19,119.84,109.33,124.04,105.34,"245.57M","9.59%"
2020-12-18,109.35,101.11,112.77,99.25,"274.52M","8.11%"
2020-12-17,101.15,92.9,109.88,90.61,"272.51M","8.61%"
2020-12-16,93.13,81.36,93.24,78.6,"166.11M","14.51%"
2020-12-15,81.33,82.37,84.88,80.45,"153.50M","-1.25%"
2020-12-14,82.36,82.25,82.96,79.16,"151.61M","0.05%"
2020-12-13,82.32,76.67,84.39,75.52,"141.71M","7.39%"
2020-12-12,76.66,72.22,77.55,72.09,"131.72M","6.20%"
2020-12-11,72.18,74.87,75.07,70.01,"130.68M","-3.29%"
2020-12-10,74.63,77.36,77.62,73.25,"133.71M","-3.57%"
2020-12-09,77.4,76.75,78.12,72.17,"154.33M","0.82%"
2020-12-08,76.77,83.4,84.81,75.51,"153.24M","-7.96%"
2020-12-07,83.4,83.58,86.79,81.75,"148.20M","-0.20%"
2020-12-06,83.57,83.15,85.15,80.38,"141.43M","0.50%"
2020-12-05,83.15,79.43,84.21,78.64,"153.25M","4.50%"
2020-12-04,79.57,88.99,89.81,78,"167.72M","-10.61%"
2020-12-03,89.02,88.97,91.25,85.47,"172.66M","0.03%"
2020-12-02,89,85.16,90.58,82.89,"209.07M","4.59%"
2020-12-01,85.09,87.62,92.88,79.72,"252.33M","-2.94%"
2020-11-30,87.66,78.95,88.52,76.95,"181.16M","11.11%"
2020-11-29,78.9,72.68,81.04,71.53,"170.01M","8.55%"
2020-11-28,72.68,69.17,74.88,68.31,"159.60M","5.11%"
2020-11-27,69.15,70.98,73.51,65.49,"183.09M","-2.53%"
2020-11-26,70.94,81.74,83.2,64.51,"254.54M","-13.25%"
2020-11-25,81.77,89.27,90.74,78.14,"199.55M","-8.36%"
2020-11-24,89.23,89.06,93.95,85.52,"233.15M","0.15%"
2020-11-23,89.1,82.83,90.84,80.98,"218.88M","7.50%"
2020-11-22,82.88,87.19,87.95,77.99,"200.03M","-4.90%"
2020-11-21,87.15,82.58,88.38,80.49,"8.26M","5.63%"
2020-11-20,82.5,81.52,85.52,80.1,"8.70M","1.20%"
2020-11-19,81.53,73.35,83.19,71.49,"9.07M","11.11%"
2020-11-18,73.38,76.23,77.06,68.29,"9.78M","-3.93%"
2020-11-17,76.37,73.75,76.96,71.41,"8.21M","3.62%"
2020-11-16,73.71,62.31,74.61,62.08,"10.44M","18.25%"
2020-11-15,62.33,63.8,64.45,61.04,"9.45M","-2.28%"
2020-11-14,63.79,65.92,66.33,61.69,"7.82M","-3.23%"
2020-11-13,65.91,60.75,66.67,60.15,"10.23M","8.51%"
2020-11-12,60.74,59.22,60.74,57.59,"7.25M","2.40%"
2020-11-11,59.32,57.94,60.55,57.76,"8.68M","2.55%"
2020-11-10,57.84,59.25,59.61,57.08,"6.95M","-2.34%"
2020-11-09,59.23,61,61.87,57.42,"7.51M","-2.94%"
2020-11-08,61.03,58.86,61.99,58.56,"5.92M","3.69%"
2020-11-07,58.86,63.26,64.76,57.15,"9.12M","-6.77%"
2020-11-06,63.13,58.89,63.66,58.61,"7.77M","7.07%"
2020-11-05,58.96,54.63,59.67,54.58,"8.33M","7.98%"
2020-11-04,54.6,53.89,55.22,51.58,"9.08M","1.33%"
2020-11-03,53.89,53.77,54.39,51.5,"9.66M","0.14%"
2020-11-02,53.82,55.57,56.81,53.09,"13.82M","-3.27%"
2020-11-01,55.64,55.73,56.22,54.13,"7.27M","-0.17%"
2020-10-31,55.73,54.04,56.45,53.59,"7.31M","3.16%"
2020-10-30,54.02,54.97,55.78,52.28,"8.10M","-1.66%"
2020-10-29,54.94,55.75,56.54,53.43,"9.75M","-1.61%"
2020-10-28,55.84,57.89,60.57,54.71,"9.67M","-3.50%"
2020-10-27,57.86,56.85,59.1,56.45,"12.08M","1.82%"
2020-10-26,56.83,58.85,59.33,55.08,"12.76M","-3.44%"
2020-10-25,58.85,59.27,60.02,56.56,"14.02M","-0.69%"
2020-10-24,59.26,55.43,59.61,54.82,"13.89M","6.91%"
2020-10-23,55.43,54.35,56.96,53.11,"11.95M","2.00%"
2020-10-22,54.35,52.96,56.27,52.96,"10.32M","2.52%"
2020-10-21,53.01,46.9,54.98,46.85,"13.47M","13.02%"
2020-10-20,46.9,48.01,48.45,46.45,"8.44M","-2.28%"
2020-10-19,48,47.55,48.45,46.79,"6.96M","1.00%"
2020-10-18,47.52,46.95,47.87,46.79,"30.58M","1.18%"
2020-10-17,46.97,47.59,47.64,46.33,"20.21M","-1.29%"
2020-10-16,47.58,49.56,49.86,45.62,"9.54M","-3.97%"
2020-10-15,49.55,49.83,50.2,48.87,"15.54M","-0.53%"
2020-10-14,49.81,49.89,50.99,49.28,"10.68M","-0.15%"
2020-10-13,49.89,50.6,50.68,48.85,"8.48M","-1.41%"
2020-10-12,50.6,50.51,51.52,49.34,"11.75M","0.30%"
2020-10-11,50.45,48.89,51.24,48.66,"12.34M","3.26%"
2020-10-10,48.86,47.76,50.55,47.74,"16.43M","2.25%"
2020-10-09,47.79,47.2,48.21,46.6,"9.94M","1.30%"
2020-10-08,47.17,46.57,47.47,45.51,"11.62M","1.23%"
2020-10-07,46.6,45.98,46.93,45.01,"11.63M","1.34%"
2020-10-06,45.98,46.33,48.27,45.55,"15.51M","-0.77%"
2020-10-05,46.34,46.66,47.06,45.53,"13.47M","-0.78%"
2020-10-04,46.71,45.49,47.03,45.27,"11.30M","2.61%"
2020-10-03,45.52,44.92,45.98,44.73,"9.79M","1.39%"
2020-10-02,44.89,46.24,46.96,43.3,"10.49M","-2.99%"
2020-10-01,46.28,46.27,48.48,45.32,"14.41M","0.04%"
2020-09-30,46.26,45.7,46.71,45.42,"10.93M","1.23%"
2020-09-29,45.7,45.19,45.86,44.95,"11.04M","1.00%"
2020-09-28,45.25,46.04,47.12,44.85,"10.51M","-1.81%"
2020-09-27,46.08,46.02,46.54,44.58,"19.53M","0.07%"
2020-09-26,46.05,46,46.54,45.18,"18.32M","0.05%"
2020-09-25,46.03,44.95,46.56,43.96,"8.88M","2.40%"
2020-09-24,44.95,42.98,45.18,42.58,"14.85M","4.65%"
2020-09-23,42.95,44.45,45.13,42.31,"7.59M","-3.43%"
2020-09-22,44.48,43.15,44.79,42.79,"10.24M","3.08%"
2020-09-21,43.15,47.12,47.66,41.93,"10.77M","-8.35%"
2020-09-20,47.08,48.49,48.53,46.2,"9.82M","-2.92%"
2020-09-19,48.49,48.54,48.99,47.95,"10.23M","-0.13%"
2020-09-18,48.56,48.83,49.07,47.53,"10.95M","-0.62%"
2020-09-17,48.86,47.76,49.54,47.63,"8.62M","2.36%"
2020-09-16,47.73,48.29,48.73,47,"9.69M","-1.21%"
2020-09-15,48.32,49.11,50.28,48.13,"8.99M","-1.56%"
2020-09-14,49.08,48.15,49.62,47.13,"10.63M","1.92%"
2020-09-13,48.16,50.83,51.02,47.32,"9.46M","-5.26%"
2020-09-12,50.83,48.93,51.31,48.37,"14.21M","3.88%"
2020-09-11,48.93,48.67,49.39,47.43,"12.74M","0.53%"
2020-09-10,48.67,47.83,49.43,47.79,"13.86M","1.75%"
2020-09-09,47.83,47.46,48.81,46.54,"12.84M","0.79%"
2020-09-08,47.46,48.84,49.34,46.03,"15.52M","-2.83%"
2020-09-07,48.84,47.91,49.14,45.26,"14.21M","1.93%"
2020-09-06,47.91,47.81,49.14,46.3,"13.79M","0.21%"
2020-09-05,47.81,50.36,51.24,45.56,"17.37M","-5.05%"
2020-09-04,50.35,47.47,52.36,46.61,"16.21M","6.13%"
2020-09-03,47.44,58.06,58.6,45.65,"16.63M","-18.32%"
2020-09-02,58.09,62.7,63.17,56.66,"14.91M","-7.40%"
2020-09-01,62.73,60.96,64.27,59.86,"13.69M","2.91%"
2020-08-31,60.96,62.87,63.68,60.59,"14.61M","-3.04%"
2020-08-30,62.87,56.95,62.88,56.93,"14.95M","10.39%"
2020-08-29,56.95,57.41,58.19,56.95,"11.65M","-0.80%"
2020-08-28,57.41,56.08,58.18,55.33,"13.96M","2.38%"
2020-08-27,56.08,58.09,59.23,54.05,"12.69M","-3.46%"
2020-08-26,58.09,58.35,59.06,57.03,"11.47M","-0.45%"
2020-08-25,58.35,62.09,62.29,56.69,"13.87M","-6.03%"
2020-08-24,62.09,60.55,62.99,59.97,"12.77M","2.57%"
2020-08-23,60.54,60.23,61.61,58.05,"12.58M","0.51%"
2020-08-22,60.23,59.18,60.5,57.79,"12.52M","1.82%"
2020-08-21,59.15,62.78,63.87,58.81,"16.34M","-5.78%"
2020-08-20,62.78,62.1,63.54,61.02,"14.91M","1.09%"
2020-08-19,62.11,65.45,67.11,58.96,"17.51M","-5.11%"
2020-08-18,65.45,67.2,68.35,63.64,"20.15M","-2.60%"
2020-08-17,67.2,63.88,68.88,61.55,"20.20M","5.19%"
2020-08-16,63.88,59.82,64.55,58.16,"19.19M","6.70%"
2020-08-15,59.87,56.68,60.59,56.6,"18.73M","5.63%"
2020-08-14,56.68,57.13,57.73,55.92,"13.35M","-0.80%"
2020-08-13,57.13,54.52,57.28,51.95,"16.02M","4.80%"
2020-08-12,54.52,54.1,55.02,51.73,"15.00M","0.76%"
2020-08-11,54.1,58.28,59.67,52.48,"14.13M","-7.17%"
2020-08-10,58.28,56.95,59.39,56.69,"11.36M","2.34%"
2020-08-09,56.95,58.44,58.67,56.1,"5.79M","-2.56%"
2020-08-08,58.45,57.19,58.53,56.49,"6.58M","2.20%"
2020-08-07,57.19,59.04,60.99,55.08,"10.73M","-3.15%"
2020-08-06,59.04,58.86,60.63,57.7,"11.63M","0.31%"
2020-08-05,58.86,57.6,59.76,56.89,"10.76M","2.19%"
2020-08-04,57.6,58.49,59.57,56.53,"10.28M","-1.51%"
2020-08-03,58.49,56.77,60,55.89,"11.49M","3.04%"
2020-08-02,56.76,61.64,65.1,52.58,"20.58M","-7.91%"
2020-08-01,61.64,58.16,62.22,57.56,"16.69M","5.99%"
2020-07-31,58.16,56.74,59.21,55.8,"12.08M","2.50%"
2020-07-30,56.74,55.17,58.53,53.99,"17.69M","2.85%"
2020-07-29,55.17,55.75,56.97,54.97,"13.08M","-1.06%"
2020-07-28,55.76,53.26,57.71,51.79,"17.79M","4.69%"
2020-07-27,53.26,48.07,55.63,47,"19.59M","10.79%"
2020-07-26,48.07,49.15,50.74,47.69,"16.21M","-2.20%"
2020-07-25,49.15,44.1,49.5,44.04,"13.62M","11.46%"
2020-07-24,44.1,44.94,44.96,43.95,"6.61M","-1.87%"
2020-07-23,44.94,44.98,45.64,44.52,"10.99M","-0.10%"
2020-07-22,44.98,43.79,45.09,43.21,"7.85M","2.74%"
2020-07-21,43.79,41.95,44.08,41.88,"7.20M","4.37%"
2020-07-20,41.95,42.63,42.8,41.49,"6.78M","-1.62%"
